NFE, HV
21, 0.5427354807592769
22, 0.5427354807592769
23, 0.5427354807592769
24, 0.5427354807592769
25, 0.5427354807592769
26, 0.5427354807592769
27, 0.5427354807592769
28, 0.5429271041055553
29, 0.5429271041055553
30, 0.5429271041055553
31, 0.5429271041055553
32, 0.5429271041055553
33, 0.5429271041055553
34, 0.5429271041055553
35, 0.5429271041055553
36, 0.5429271041055553
37, 0.5429271041055553
38, 0.5429271041055553
39, 0.5429271041055553
40, 0.5429271041055553
41, 0.5429641967433071
42, 0.5429641967433071
43, 0.5429641967433071
44, 0.5429641967433071
45, 0.5429641967433071
46, 0.5429641967433071
47, 0.5431258723360425
48, 0.5460986208999302
49, 0.5460986208999302
50, 0.5581344267483271
51, 0.5581344267483271
52, 0.5581344267483271
53, 0.5581344267483271
54, 0.5581344267483271
55, 0.5581344267483271
56, 0.5581344267483271
57, 0.5581344267483271
58, 0.5581344267483271
59, 0.5581344267483271
60, 0.5581344267483271
61, 0.5675825773917625
62, 0.5675825773917625
63, 0.5675825773917625
64, 0.5675825773917625
65, 0.5675825773917625
66, 0.5675825773917625
67, 0.5675825773917625
68, 0.568977979586154
69, 0.568977979586154
70, 0.568977979586154
71, 0.568977979586154
72, 0.568977979586154
73, 0.568977979586154
74, 0.568977979586154
75, 0.568977979586154
76, 0.568977979586154
77, 0.568977979586154
78, 0.568977979586154
79, 0.568977979586154
80, 0.568977979586154
81, 0.568977979586154
82, 0.568977979586154
83, 0.568977979586154
84, 0.568977979586154
85, 0.568977979586154
86, 0.568977979586154
87, 0.568977979586154
88, 0.568977979586154
89, 0.568977979586154
90, 0.568977979586154
91, 0.568977979586154
92, 0.568977979586154
93, 0.568977979586154
94, 0.568977979586154
95, 0.568977979586154
96, 0.568977979586154
97, 0.568977979586154
98, 0.568977979586154
99, 0.568977979586154
100, 0.568977979586154
101, 0.568977979586154
102, 0.568977979586154
103, 0.568977979586154
104, 0.568977979586154
105, 0.568977979586154
106, 0.568977979586154
107, 0.568977979586154
108, 0.568977979586154
109, 0.568977979586154
110, 0.568977979586154
111, 0.568977979586154
112, 0.568977979586154
113, 0.568977979586154
114, 0.568977979586154
115, 0.568977979586154
116, 0.568977979586154
117, 0.568977979586154
118, 0.568977979586154
119, 0.568977979586154
120, 0.568977979586154
121, 0.568977979586154
122, 0.568977979586154
123, 0.568977979586154
124, 0.5798050464554917
125, 0.5798050464554917
126, 0.5798050464554917
127, 0.5798050464554917
128, 0.5798050464554917
129, 0.5798050464554917
130, 0.5798050464554917
131, 0.5798050464554917
132, 0.5798050464554917
133, 0.5798050464554917
134, 0.5798050464554917
135, 0.5798050464554917
136, 0.5798050464554917
137, 0.5798050464554917
138, 0.5798050464554917
139, 0.5798050464554917
140, 0.5798050464554917
141, 0.6577057095370172
142, 0.6577057095370172
143, 0.6577057095370172
144, 0.6577057095370172
145, 0.6577057095370172
146, 0.6577057095370172
147, 0.6577057095370172
148, 0.6577057095370172
149, 0.6577057095370172
150, 0.6577057095370172
151, 0.6577057095370172
152, 0.6577057095370172
153, 0.6577057095370172
154, 0.6577057095370172
155, 0.6577057095370172
156, 0.6577057095370172
157, 0.658352261766512
158, 0.658352261766512
159, 0.658352261766512
160, 0.658352261766512
161, 0.66242031534489
162, 0.66242031534489
163, 0.66242031534489
164, 0.66242031534489
165, 0.66242031534489
166, 0.66242031534489
167, 0.66242031534489
168, 0.66242031534489
169, 0.66242031534489
170, 0.66242031534489
171, 0.66242031534489
172, 0.66242031534489
173, 0.66242031534489
174, 0.66242031534489
175, 0.66242031534489
176, 0.66242031534489
177, 0.66242031534489
178, 0.66242031534489
179, 0.66242031534489
180, 0.66242031534489
181, 0.66242031534489
182, 0.66242031534489
183, 0.66242031534489
184, 0.66242031534489
185, 0.66242031534489
186, 0.66242031534489
187, 0.66242031534489
188, 0.66242031534489
189, 0.66242031534489
190, 0.66242031534489
191, 0.66242031534489
192, 0.66242031534489
193, 0.66242031534489
194, 0.66242031534489
195, 0.66242031534489
196, 0.66242031534489
197, 0.66242031534489
198, 0.66242031534489
199, 0.66242031534489
200, 0.66242031534489
201, 0.66242031534489
202, 0.66242031534489
203, 0.66242031534489
204, 0.66242031534489
205, 0.66242031534489
206, 0.66242031534489
207, 0.66242031534489
208, 0.66242031534489
209, 0.66242031534489
210, 0.66242031534489
211, 0.66242031534489
212, 0.66242031534489
213, 0.66242031534489
214, 0.66242031534489
215, 0.66242031534489
216, 0.66242031534489
217, 0.66242031534489
218, 0.66242031534489
219, 0.66242031534489
220, 0.66242031534489
221, 0.66242031534489
222, 0.66242031534489
223, 0.66242031534489
224, 0.66242031534489
225, 0.66242031534489
226, 0.66242031534489
227, 0.66242031534489
228, 0.6638187378749952
229, 0.6638187378749952
230, 0.6638187378749952
231, 0.6638187378749952
232, 0.6638187378749952
233, 0.6638187378749952
234, 0.6638187378749952
235, 0.6638187378749952
236, 0.6638187378749952
237, 0.6638187378749952
238, 0.6638187378749952
239, 0.6638187378749952
240, 0.6638187378749952
241, 0.6638187378749952
242, 0.6638187378749952
243, 0.6638187378749952
244, 0.6638187378749952
245, 0.6638187378749952
246, 0.6638187378749952
247, 0.6638187378749952
248, 0.6638187378749952
249, 0.6638187378749952
250, 0.6638187378749952
251, 0.6638187378749952
252, 0.6638187378749952
253, 0.6638187378749952
254, 0.6638187378749952
