NFE, HV
21, 0.5178585398598632
22, 0.5178585398598632
23, 0.5178585398598632
24, 0.5178585398598632
25, 0.5178585398598632
26, 0.5218627975826938
27, 0.5220401372018265
28, 0.5247977485485819
29, 0.5247977485485819
30, 0.5247977485485819
31, 0.5247977485485819
32, 0.5247977485485819
33, 0.5247977485485819
34, 0.5780001353884903
35, 0.5780001353884903
36, 0.5780001353884903
37, 0.5780001353884903
38, 0.5780001353884903
39, 0.5780001353884903
40, 0.5780001353884903
41, 0.5780001353884903
42, 0.5780001353884903
43, 0.5780001353884903
44, 0.590170472378451
45, 0.5953184346067601
46, 0.5953184346067601
47, 0.5953184346067601
48, 0.5953184346067601
49, 0.596728356048666
50, 0.5972494328294008
51, 0.5972494328294008
52, 0.5972494328294008
53, 0.5972494328294008
54, 0.5972897205558565
55, 0.5972897205558565
56, 0.5972897205558565
57, 0.5972897205558565
58, 0.5972897205558565
59, 0.5972897205558565
60, 0.5972897205558565
61, 0.5972897205558565
62, 0.5972897205558565
63, 0.5972897205558565
64, 0.5972897205558565
65, 0.5972897205558565
66, 0.5972897205558565
67, 0.5972897205558565
68, 0.5972897205558565
69, 0.5972897205558565
70, 0.5972897205558565
71, 0.5978682838189782
72, 0.5978682838189782
73, 0.5978682838189782
74, 0.5978682838189782
75, 0.5978682838189782
76, 0.5981636308501949
77, 0.5981636308501949
78, 0.5981636308501949
79, 0.5981636308501949
80, 0.5981636308501949
81, 0.5981636308501949
82, 0.5981636308501949
83, 0.5981636308501949
84, 0.5981636308501949
85, 0.6085659088562909
86, 0.6085659088562909
87, 0.6085659088562909
88, 0.6085659088562909
89, 0.6085659088562909
90, 0.6085659088562909
91, 0.6085659088562909
92, 0.6090576800350814
93, 0.6090576800350814
94, 0.6090576800350814
95, 0.6090576800350814
96, 0.6090576800350814
97, 0.6090576800350814
98, 0.6090576800350814
99, 0.6090576800350814
100, 0.6090576800350814
101, 0.6090576800350814
102, 0.6090576800350814
103, 0.6652306977080167
104, 0.6652306977080167
105, 0.6652306977080167
106, 0.6652306977080167
107, 0.66595102010365
108, 0.66595102010365
109, 0.6662977944519403
110, 0.6662977944519403
111, 0.6662977944519403
112, 0.6675408185058064
113, 0.6679790258653587
114, 0.6679790258653587
115, 0.6679790258653587
116, 0.6679790258653587
117, 0.6679790258653587
118, 0.6679790258653587
119, 0.6679790258653587
120, 0.6679790258653587
121, 0.6679790258653587
122, 0.6679790258653587
123, 0.6679790258653587
124, 0.6679790258653587
125, 0.6679790258653587
126, 0.6679790258653587
127, 0.6679790258653587
128, 0.6679790258653587
129, 0.6679790258653587
130, 0.6679790258653587
131, 0.6679790258653587
132, 0.6680459527041417
133, 0.6680459527041417
134, 0.6680459527041417
135, 0.6680459527041417
136, 0.6680459527041417
137, 0.6680459527041417
138, 0.6680459527041417
139, 0.6680459527041417
140, 0.6680459527041417
141, 0.6681771210406141
142, 0.6681771210406141
143, 0.6681771210406141
144, 0.6681771210406141
145, 0.6681771210406141
146, 0.6681771210406141
147, 0.6681771210406141
148, 0.6681771210406141
149, 0.6681771210406141
150, 0.6731020566092836
151, 0.6731020566092836
152, 0.6731020566092836
153, 0.6731020566092836
154, 0.6731020566092836
155, 0.6731020566092836
156, 0.6731020566092836
157, 0.6731020566092836
158, 0.6731020566092836
159, 0.6731020566092836
160, 0.6731020566092836
161, 0.6731020566092836
162, 0.6731020566092836
163, 0.6731020566092836
164, 0.6731020566092836
165, 0.6731020566092836
166, 0.6731020566092836
167, 0.6731020566092836
168, 0.6789846667805743
169, 0.6789846667805743
170, 0.6789846667805743
171, 0.6789846667805743
172, 0.6789846667805743
173, 0.6789846667805743
174, 0.6789846667805743
175, 0.6789846667805743
176, 0.6789878674797816
177, 0.6789878674797816
178, 0.6789878674797816
179, 0.6789878674797816
180, 0.6789878674797816
181, 0.6789878674797816
182, 0.6789878674797816
183, 0.6789878674797816
184, 0.6789878674797816
185, 0.6789878674797816
186, 0.6789878674797816
187, 0.6789878674797816
188, 0.6789878674797816
189, 0.6789878674797816
190, 0.6789878674797816
191, 0.6789878674797816
192, 0.6789878674797816
193, 0.6789878674797816
194, 0.6789878674797816
195, 0.6789878674797816
196, 0.6789878674797816
197, 0.6789878674797816
198, 0.6789878674797816
199, 0.6789878674797816
200, 0.6789878674797816
201, 0.6789878674797816
202, 0.6820859973358326
203, 0.6820859973358326
204, 0.6820859973358326
205, 0.6820859973358326
206, 0.6820859973358326
207, 0.6831027035272627
208, 0.6840088597557517
209, 0.6840088597557517
210, 0.6840088597557517
211, 0.6840088597557517
212, 0.6840088597557517
213, 0.6840088597557517
214, 0.6840088597557517
215, 0.6840088597557517
216, 0.6840088597557517
217, 0.6840088597557517
218, 0.6840088597557517
219, 0.6840088597557517
220, 0.6840088597557517
221, 0.6840088597557517
222, 0.6840088597557517
223, 0.6840088597557517
224, 0.6840088597557517
225, 0.6840088597557517
226, 0.6840088597557517
227, 0.6840088597557517
228, 0.6840088597557517
229, 0.6840088597557517
230, 0.6840088597557517
231, 0.6840088597557517
232, 0.6840579203537754
233, 0.6840579203537754
234, 0.6840579203537754
235, 0.6840579203537754
236, 0.6840579203537754
237, 0.6840579203537754
238, 0.6840579203537754
239, 0.6840579203537754
240, 0.6840579203537754
241, 0.6840579203537754
242, 0.6840579203537754
243, 0.6840579203537754
244, 0.6840579203537754
245, 0.6840579203537754
246, 0.6840579203537754
247, 0.689872868725161
248, 0.689872868725161
249, 0.689872868725161
250, 0.689872868725161
251, 0.689872868725161
252, 0.689872868725161
253, 0.689872868725161
254, 0.689872868725161
255, 0.689872868725161
256, 0.689872868725161
257, 0.689872868725161
258, 0.689872868725161
259, 0.689872868725161
260, 0.689872868725161
261, 0.689872868725161
262, 0.689872868725161
263, 0.689872868725161
264, 0.689872868725161
265, 0.689872868725161
266, 0.689872868725161
267, 0.689872868725161
268, 0.689872868725161
269, 0.689872868725161
270, 0.689872868725161
271, 0.689872868725161
272, 0.689872868725161
273, 0.689872868725161
274, 0.689872868725161
275, 0.689872868725161
276, 0.689872868725161
277, 0.689872868725161
278, 0.689872868725161
279, 0.689872868725161
280, 0.689872868725161
281, 0.689872868725161
282, 0.689872868725161
283, 0.689872868725161
284, 0.689872868725161
285, 0.689872868725161
286, 0.689872868725161
287, 0.689872868725161
288, 0.689872868725161
289, 0.689872868725161
290, 0.689872868725161
291, 0.689872868725161
292, 0.689872868725161
293, 0.689872868725161
294, 0.689872868725161
295, 0.689872868725161
296, 0.689872868725161
297, 0.689872868725161
298, 0.689872868725161
